timestamp,household_id,consumption_kwh,temperature_celsius,occupancy,day_of_week
2024-01-08 07:00:00,1016,3.83,16.1,1,Monday
2024-01-08 07:00:00,1017,3.39,14.0,1,Monday
2024-01-08 07:00:00,1018,2.77,20.4,1,Monday
2024-01-08 07:00:00,1019,3.45,17.4,1,Monday
2024-01-08 07:00:00,1020,3.88,17.3,1,Monday
2024-01-08 07:00:00,1021,3.86,19.6,1,Monday
2024-01-08 07:00:00,1022,3.98,17.8,1,Monday
2024-01-08 07:00:00,1023,3.18,18.1,1,Monday
2024-01-08 07:00:00,1024,,18.7,1,Monday
2024-01-08 07:00:00,1025,3.49,16.0,1,Monday
2024-01-08 07:00:00,1026,3.42,17.6,1,Monday
2024-01-08 07:00:00,1027,3.7,16.8,1,Monday
2024-01-08 07:00:00,1028,3.69,17.6,1,Monday
2024-01-08 07:00:00,1029,3.11,18.9,1,Monday
2024-01-08 07:00:00,1030,3.53,19.2,1,Monday
2024-01-08 07:00:00,1031,3.65,17.4,1,Monday
2024-01-08 07:00:00,1032,4.44,15.7,1,Monday
2024-01-08 07:00:00,1033,4.75,15.6,1,Monday
2024-01-08 07:00:00,1034,3.2,17.5,1,Monday
2024-01-08 07:00:00,1035,4.51,19.1,1,Monday
2024-01-08 07:00:00,1036,4.06,17.0,1,Monday
2024-01-08 07:00:00,1037,4.88,16.5,1,Monday
2024-01-08 07:00:00,1038,4.27,17.7,1,Monday
2024-01-08 07:00:00,1039,4.36,20.0,1,Monday
2024-01-08 07:00:00,1040,4.52,18.8,1,Monday
2024-01-08 07:00:00,1041,3.97,18.8,1,Monday
2024-01-08 07:00:00,1042,4.6,17.8,1,Monday
2024-01-08 07:00:00,1043,3.32,16.5,1,Monday
2024-01-08 07:00:00,1044,6.46,16.2,1,Monday
2024-01-08 07:00:00,1045,4.55,16.1,1,Monday
2024-01-08 07:00:00,1046,3.28,14.9,1,Monday
2024-01-08 07:00:00,1047,3.64,16.0,1,Monday
2024-01-08 07:00:00,1048,4.32,19.3,1,Monday
2024-01-08 07:00:00,1049,4.75,15.9,1,Monday
2024-01-08 07:00:00,1050,4.4,18.5,1,Monday
2024-01-08 08:00:00,1001,3.44,21.7,1,Monday
2024-01-08 08:00:00,1002,,19.6,1,Monday
2024-01-08 08:00:00,1003,2.36,17.9,1,Monday
2024-01-08 08:00:00,1004,3.4,16.9,1,Monday
2024-01-08 08:00:00,1005,2.52,21.0,1,Monday
2024-01-08 08:00:00,1006,2.71,19.1,1,Monday
2024-01-08 08:00:00,1007,3.78,18.4,1,Monday
2024-01-08 08:00:00,1008,2.58,19.1,1,Monday
2024-01-08 08:00:00,1009,2.7,20.8,1,Monday
2024-01-08 08:00:00,1010,3.97,21.1,1,Monday
2024-01-08 08:00:00,1011,3.34,14.0,1,Monday
2024-01-08 08:00:00,1012,2.77,20.2,1,Monday
2024-01-08 08:00:00,1013,3.27,17.1,1,Monday
2024-01-08 08:00:00,1014,3.6,18.4,1,Monday
2024-01-08 08:00:00,1015,3.7,22.1,1,Monday
2024-01-08 08:00:00,1016,3.86,19.5,1,Monday
2024-01-08 08:00:00,1017,3.42,22.2,1,Monday
2024-01-08 08:00:00,1018,2.99,19.5,1,Monday
2024-01-08 08:00:00,1019,3.67,22.5,1,Monday
2024-01-08 08:00:00,1020,3.05,16.6,1,Monday
2024-01-08 08:00:00,1021,4.73,19.7,1,Monday
2024-01-08 08:00:00,1022,4.01,19.9,1,Monday
2024-01-08 08:00:00,1023,3.95,22.6,1,Monday
2024-01-08 08:00:00,1024,3.03,19.5,1,Monday
2024-01-08 08:00:00,1025,4.21,20.5,1,Monday
2024-01-08 08:00:00,1026,3.31,20.3,1,Monday
2024-01-08 08:00:00,1027,4.04,21.6,1,Monday
2024-01-08 08:00:00,1028,3.48,20.8,1,Monday
2024-01-08 08:00:00,1029,2.96,19.7,1,Monday
2024-01-08 08:00:00,1030,3.66,21.1,1,Monday
2024-01-08 08:00:00,1031,3.57,20.5,1,Monday
2024-01-08 08:00:00,1032,3.66,18.4,1,Monday
2024-01-08 08:00:00,1033,3.42,21.9,1,Monday
2024-01-08 08:00:00,1034,4.57,22.2,1,Monday
2024-01-08 08:00:00,1035,3.38,17.9,1,Monday
2024-01-08 08:00:00,1036,3.95,20.4,1,Monday
2024-01-08 08:00:00,1037,3.64,22.0,1,Monday
2024-01-08 08:00:00,1038,4.29,18.5,1,Monday
2024-01-08 08:00:00,1039,4.16,22.4,1,Monday
2024-01-08 08:00:00,1040,,22.0,1,Monday
2024-01-08 08:00:00,1041,3.6,21.4,1,Monday
2024-01-08 08:00:00,1042,4.61,21.1,1,Monday
2024-01-08 08:00:00,1043,4.25,20.4,1,Monday
2024-01-08 08:00:00,1044,4.78,23.1,1,Monday
2024-01-08 08:00:00,1045,4.25,17.8,1,Monday
2024-01-08 08:00:00,1046,5.2,19.3,1,Monday
2024-01-08 08:00:00,1047,4.41,19.4,1,Monday
2024-01-08 08:00:00,1048,4.44,22.5,1,Monday
2024-01-08 08:00:00,1049,3.95,20.5,1,Monday
2024-01-08 08:00:00,1050,3.62,18.9,1,Monday
2024-01-08 09:00:00,1001,1.43,22.1,1,Monday
2024-01-08 09:00:00,1002,1.69,22.6,1,Monday
2024-01-08 09:00:00,1003,1.23,19.0,1,Monday
2024-01-08 09:00:00,1004,1.2,22.8,1,Monday
2024-01-08 09:00:00,1005,0.94,22.0,1,Monday
2024-01-08 09:00:00,1006,1.13,22.1,1,Monday
2024-01-08 09:00:00,1007,1.16,17.2,1,Monday
2024-01-08 09:00:00,1008,1.47,25.4,1,Monday
2024-01-08 09:00:00,1009,1.24,20.0,1,Monday
2024-01-08 09:00:00,1010,1.6,21.9,1,Monday
2024-01-08 09:00:00,1011,1.65,20.4,1,Monday
2024-01-08 09:00:00,1012,1.45,25.7,1,Monday
2024-01-08 09:00:00,1013,1.64,22.2,1,Monday
2024-01-08 09:00:00,1014,1.42,23.4,1,Monday
2024-01-08 09:00:00,1015,1.36,18.1,1,Monday
2024-01-08 09:00:00,1016,2.01,22.0,1,Monday
2024-01-08 09:00:00,1017,1.14,21.0,1,Monday
2024-01-08 09:00:00,1018,1.0,21.3,1,Monday
2024-01-08 09:00:00,1019,1.51,23.1,1,Monday
2024-01-08 09:00:00,1020,1.95,23.4,1,Monday
2024-01-08 09:00:00,1021,1.54,18.7,1,Monday
2024-01-08 09:00:00,1022,1.28,20.3,1,Monday
2024-01-08 09:00:00,1023,1.53,21.2,1,Monday
2024-01-08 09:00:00,1024,1.97,21.9,1,Monday
2024-01-08 09:00:00,1025,1.49,18.8,1,Monday
2024-01-08 09:00:00,1026,,21.8,1,Monday
2024-01-08 09:00:00,1027,1.11,21.0,1,Monday
2024-01-08 09:00:00,1028,0.98,23.9,1,Monday
2024-01-08 09:00:00,1029,1.23,25.5,1,Monday
2024-01-08 09:00:00,1030,1.31,21.9,1,Monday
2024-01-08 09:00:00,1031,2.19,20.6,1,Monday
2024-01-08 09:00:00,1032,1.37,22.8,1,Monday
2024-01-08 09:00:00,1033,2.0,22.5,1,Monday
2024-01-08 09:00:00,1034,1.36,21.2,1,Monday
2024-01-08 09:00:00,1035,1.81,24.9,1,Monday
2024-01-08 09:00:00,1036,1.94,17.1,1,Monday
2024-01-08 09:00:00,1037,1.02,23.7,1,Monday
2024-01-08 09:00:00,1038,2.31,19.7,1,Monday
2024-01-08 09:00:00,1039,1.82,21.2,1,Monday
2024-01-08 09:00:00,1040,,18.7,1,Monday
2024-01-08 09:00:00,1041,1.35,23.6,1,Monday
2024-01-08 09:00:00,1042,1.65,23.6,1,Monday
2024-01-08 09:00:00,1043,1.99,22.0,1,Monday
2024-01-08 09:00:00,1044,0.94,25.6,1,Monday
2024-01-08 09:00:00,1045,2.4,23.6,1,Monday
2024-01-08 09:00:00,1046,1.83,22.1,1,Monday
2024-01-08 09:00:00,1047,2.1,24.3,1,Monday
2024-01-08 09:00:00,1048,2.27,23.7,1,Monday
2024-01-08 09:00:00,1049,2.03,22.6,1,Monday
2024-01-08 09:00:00,1050,1.34,22.7,1,Monday
2024-01-08 10:00:00,1001,0.22,22.5,0,Monday
2024-01-08 10:00:00,1002,0.27,24.5,0,Monday
2024-01-08 10:00:00,1003,0.13,20.7,0,Monday
2024-01-08 10:00:00,1004,0.16,26.7,0,Monday
2024-01-08 10:00:00,1005,0.22,23.6,0,Monday
2024-01-08 10:00:00,1006,0.21,23.6,0,Monday
2024-01-08 10:00:00,1007,0.23,20.2,0,Monday
2024-01-08 10:00:00,1008,0.28,23.7,0,Monday
2024-01-08 10:00:00,1009,0.33,23.2,0,Monday
2024-01-08 10:00:00,1010,0.13,22.3,0,Monday
2024-01-08 10:00:00,1011,0.3,23.0,0,Monday
2024-01-08 10:00:00,1012,0.26,24.0,0,Monday
2024-01-08 10:00:00,1013,,24.8,0,Monday
2024-01-08 10:00:00,1014,0.16,23.0,0,Monday
2024-01-08 10:00:00,1015,0.39,26.4,0,Monday
2024-01-08 10:00:00,1016,0.19,23.8,0,Monday
2024-01-08 10:00:00,1017,,22.1,0,Monday
2024-01-08 10:00:00,1018,0.26,22.0,0,Monday
2024-01-08 10:00:00,1019,0.23,24.7,0,Monday
2024-01-08 10:00:00,1020,0.1,24.2,0,Monday
2024-01-08 10:00:00,1021,0.3,24.0,0,Monday
2024-01-08 10:00:00,1022,,23.6,0,Monday
2024-01-08 10:00:00,1023,0.29,24.6,0,Monday
2024-01-08 10:00:00,1024,0.37,21.7,0,Monday
2024-01-08 10:00:00,1025,,22.5,0,Monday
2024-01-08 10:00:00,1026,0.27,20.8,0,Monday
2024-01-08 10:00:00,1027,0.28,24.5,0,Monday
2024-01-08 10:00:00,1028,0.23,20.5,0,Monday
2024-01-08 10:00:00,1029,0.22,23.6,0,Monday
2024-01-08 10:00:00,1030,0.37,22.9,0,Monday
2024-01-08 10:00:00,1031,0.32,23.4,0,Monday
2024-01-08 10:00:00,1032,0.25,19.1,0,Monday
2024-01-08 10:00:00,1033,,25.1,0,Monday
2024-01-08 10:00:00,1034,0.43,22.2,0,Monday
2024-01-08 10:00:00,1035,0.26,20.2,0,Monday
2024-01-08 10:00:00,1036,0.27,23.0,0,Monday
2024-01-08 10:00:00,1037,0.28,24.5,0,Monday
2024-01-08 10:00:00,1038,0.47,23.3,0,Monday
2024-01-08 10:00:00,1039,0.57,27.3,0,Monday
2024-01-08 10:00:00,1040,0.35,21.8,0,Monday
2024-01-08 10:00:00,1041,0.3,21.3,0,Monday
2024-01-08 10:00:00,1042,0.5,23.1,0,Monday
2024-01-08 10:00:00,1043,0.23,21.6,0,Monday
2024-01-08 10:00:00,1044,0.25,25.1,0,Monday
2024-01-08 10:00:00,1045,0.33,25.3,0,Monday
2024-01-08 10:00:00,1046,0.42,24.1,0,Monday
2024-01-08 10:00:00,1047,0.39,23.0,0,Monday
2024-01-08 10:00:00,1048,0.47,25.4,0,Monday
2024-01-08 10:00:00,1049,0.44,21.4,0,Monday
2024-01-08 10:00:00,1050,0.42,22.4,0,Monday
2024-01-08 11:00:00,1001,0.41,24.1,0,Monday
2024-01-08 11:00:00,1002,0.14,26.5,0,Monday
2024-01-08 11:00:00,1003,0.25,25.8,0,Monday
2024-01-08 11:00:00,1004,0.19,25.6,0,Monday
2024-01-08 11:00:00,1005,0.21,22.9,0,Monday
2024-01-08 11:00:00,1006,0.25,22.8,0,Monday
2024-01-08 11:00:00,1007,0.21,19.0,0,Monday
2024-01-08 11:00:00,1008,0.1,25.5,0,Monday
2024-01-08 11:00:00,1009,0.26,26.6,0,Monday
2024-01-08 11:00:00,1010,0.33,21.2,0,Monday
2024-01-08 11:00:00,1011,0.32,23.6,0,Monday
2024-01-08 11:00:00,1012,0.32,24.7,0,Monday
2024-01-08 11:00:00,1013,0.23,26.6,0,Monday
2024-01-08 11:00:00,1014,0.35,26.5,0,Monday
2024-01-08 11:00:00,1015,0.38,23.3,0,Monday
2024-01-08 11:00:00,1016,0.33,22.8,0,Monday
2024-01-08 11:00:00,1017,0.41,27.3,0,Monday
2024-01-08 11:00:00,1018,0.43,24.5,0,Monday
2024-01-08 11:00:00,1019,0.4,22.9,0,Monday
2024-01-08 11:00:00,1020,0.33,26.1,0,Monday
2024-01-08 11:00:00,1021,0.3,22.6,0,Monday
2024-01-08 11:00:00,1022,0.33,23.6,0,Monday
2024-01-08 11:00:00,1023,0.22,26.1,0,Monday
2024-01-08 11:00:00,1024,0.22,24.3,0,Monday
2024-01-08 11:00:00,1025,0.32,22.8,0,Monday
2024-01-08 11:00:00,1026,0.21,22.3,0,Monday
2024-01-08 11:00:00,1027,0.1,19.5,0,Monday
2024-01-08 11:00:00,1028,0.47,24.5,0,Monday
2024-01-08 11:00:00,1029,,23.6,0,Monday
2024-01-08 11:00:00,1030,0.36,25.0,0,Monday
2024-01-08 11:00:00,1031,0.28,24.7,0,Monday
2024-01-08 11:00:00,1032,0.35,23.6,0,Monday
2024-01-08 11:00:00,1033,0.1,24.0,0,Monday
2024-01-08 11:00:00,1034,0.56,21.4,0,Monday
2024-01-08 11:00:00,1035,0.42,24.9,0,Monday
2024-01-08 11:00:00,1036,0.29,23.9,0,Monday
2024-01-08 11:00:00,1037,0.42,22.8,0,Monday
2024-01-08 11:00:00,1038,0.41,24.3,0,Monday
2024-01-08 11:00:00,1039,0.44,24.5,0,Monday
2024-01-08 11:00:00,1040,0.32,25.7,0,Monday
2024-01-08 11:00:00,1041,0.35,23.9,0,Monday
2024-01-08 11:00:00,1042,0.33,24.0,0,Monday
2024-01-08 11:00:00,1043,0.3,24.4,0,Monday
2024-01-08 11:00:00,1044,0.4,23.6,0,Monday
2024-01-08 11:00:00,1045,0.41,23.5,0,Monday
2024-01-08 11:00:00,1046,0.46,22.9,0,Monday
2024-01-08 11:00:00,1047,0.46,27.5,0,Monday
2024-01-08 11:00:00,1048,0.47,21.5,0,Monday
2024-01-08 11:00:00,1049,0.5,20.8,0,Monday
2024-01-08 11:00:00,1050,0.68,27.9,0,Monday
2024-01-08 12:00:00,1001,0.22,27.6,0,Monday
2024-01-08 12:00:00,1002,0.1,24.4,0,Monday
2024-01-08 12:00:00,1003,0.27,23.5,0,Monday
2024-01-08 12:00:00,1004,0.3,26.0,0,Monday
2024-01-08 12:00:00,1005,0.39,24.7,0,Monday
2024-01-08 12:00:00,1006,0.24,27.3,0,Monday
2024-01-08 12:00:00,1007,0.18,25.2,0,Monday
2024-01-08 12:00:00,1008,0.16,24.8,0,Monday
2024-01-08 12:00:00,1009,0.29,27.1,0,Monday
2024-01-08 12:00:00,1010,0.31,27.1,0,Monday
2024-01-08 12:00:00,1011,0.3,20.5,0,Monday
2024-01-08 12:00:00,1012,0.58,28.5,0,Monday
2024-01-08 12:00:00,1013,0.2,28.3,0,Monday
2024-01-08 12:00:00,1014,0.31,24.1,0,Monday
2024-01-08 12:00:00,1015,0.22,26.3,0,Monday
2024-01-08 12:00:00,1016,0.1,27.4,0,Monday
2024-01-08 12:00:00,1017,0.24,25.3,0,Monday
2024-01-08 12:00:00,1018,0.25,26.6,0,Monday
2024-01-08 12:00:00,1019,,24.3,0,Monday
2024-01-08 12:00:00,1020,0.25,26.3,0,Monday
2024-01-08 12:00:00,1021,0.29,25.8,0,Monday
2024-01-08 12:00:00,1022,0.27,27.6,0,Monday
2024-01-08 12:00:00,1023,0.18,26.7,0,Monday
2024-01-08 12:00:00,1024,0.42,26.3,0,Monday
2024-01-08 12:00:00,1025,0.4,24.6,0,Monday
2024-01-08 12:00:00,1026,0.76,29.0,0,Monday
2024-01-08 12:00:00,1027,0.4,22.4,0,Monday
2024-01-08 12:00:00,1028,,27.1,0,Monday
2024-01-08 12:00:00,1029,0.17,24.6,0,Monday
2024-01-08 12:00:00,1030,,27.7,0,Monday
2024-01-08 12:00:00,1031,0.2,27.6,0,Monday
2024-01-08 12:00:00,1032,0.16,25.4,0,Monday
2024-01-08 12:00:00,1033,0.13,24.8,0,Monday
2024-01-08 12:00:00,1034,0.36,27.3,0,Monday
2024-01-08 12:00:00,1035,0.51,23.2,0,Monday
2024-01-08 12:00:00,1036,0.15,27.3,0,Monday
2024-01-08 12:00:00,1037,0.49,24.3,0,Monday
2024-01-08 12:00:00,1038,0.51,26.9,0,Monday
2024-01-08 12:00:00,1039,0.33,24.6,0,Monday
2024-01-08 12:00:00,1040,0.22,25.5,0,Monday
2024-01-08 12:00:00,1041,0.36,23.9,0,Monday
2024-01-08 12:00:00,1042,0.35,24.6,0,Monday
2024-01-08 12:00:00,1043,0.43,22.9,0,Monday
2024-01-08 12:00:00,1044,0.45,23.8,0,Monday
2024-01-08 12:00:00,1045,0.3,20.8,0,Monday
2024-01-08 12:00:00,1046,0.26,24.6,0,Monday
2024-01-08 12:00:00,1047,0.37,27.3,0,Monday
2024-01-08 12:00:00,1048,0.28,25.5,0,Monday
2024-01-08 12:00:00,1049,0.29,24.7,0,Monday
2024-01-08 12:00:00,1050,0.29,22.3,0,Monday
2024-01-08 13:00:00,1001,0.24,23.8,0,Monday
2024-01-08 13:00:00,1002,0.16,27.2,0,Monday
2024-01-08 13:00:00,1003,0.18,26.6,0,Monday
2024-01-08 13:00:00,1004,0.3,23.4,0,Monday
2024-01-08 13:00:00,1005,0.25,25.6,0,Monday
2024-01-08 13:00:00,1006,0.13,24.8,0,Monday
2024-01-08 13:00:00,1007,0.57,29.3,0,Monday
2024-01-08 13:00:00,1008,0.26,25.9,0,Monday
2024-01-08 13:00:00,1009,0.19,26.3,0,Monday
2024-01-08 13:00:00,1010,0.24,23.3,0,Monday
2024-01-08 13:00:00,1011,0.41,22.4,0,Monday
2024-01-08 13:00:00,1012,0.29,20.9,0,Monday
2024-01-08 13:00:00,1013,0.32,27.1,0,Monday
2024-01-08 13:00:00,1014,0.19,25.6,0,Monday
2024-01-08 13:00:00,1015,0.28,26.3,0,Monday
2024-01-08 13:00:00,1016,0.41,21.5,0,Monday
2024-01-08 13:00:00,1017,0.62,29.1,0,Monday
2024-01-08 13:00:00,1018,,27.0,0,Monday
2024-01-08 13:00:00,1019,0.24,26.5,0,Monday
2024-01-08 13:00:00,1020,0.28,26.5,0,Monday
2024-01-08 13:00:00,1021,0.26,25.7,0,Monday
2024-01-08 13:00:00,1022,0.26,24.2,0,Monday
2024-01-08 13:00:00,1023,0.38,18.6,0,Monday
2024-01-08 13:00:00,1024,0.33,25.6,0,Monday
2024-01-08 13:00:00,1025,,25.7,0,Monday
2024-01-08 13:00:00,1026,0.17,25.7,0,Monday
2024-01-08 13:00:00,1027,0.34,21.5,0,Monday
2024-01-08 13:00:00,1028,0.16,23.3,0,Monday
2024-01-08 13:00:00,1029,0.35,23.4,0,Monday
2024-01-08 13:00:00,1030,0.31,24.3,0,Monday
2024-01-08 13:00:00,1031,0.41,27.6,0,Monday
2024-01-08 13:00:00,1032,0.33,23.3,0,Monday
2024-01-08 13:00:00,1033,0.23,25.6,0,Monday
2024-01-08 13:00:00,1034,0.42,22.7,0,Monday
2024-01-08 13:00:00,1035,0.3,24.8,0,Monday
2024-01-08 13:00:00,1036,0.43,25.8,0,Monday
2024-01-08 13:00:00,1037,0.19,27.2,0,Monday
2024-01-08 13:00:00,1038,0.4,23.6,0,Monday
2024-01-08 13:00:00,1039,0.49,25.4,0,Monday
2024-01-08 13:00:00,1040,1.21,30.0,0,Monday
2024-01-08 13:00:00,1041,0.6,25.9,0,Monday
2024-01-08 13:00:00,1042,0.31,22.4,0,Monday
2024-01-08 13:00:00,1043,,24.9,0,Monday
2024-01-08 13:00:00,1044,0.59,24.1,0,Monday
2024-01-08 13:00:00,1045,0.59,24.9,0,Monday
2024-01-08 13:00:00,1046,0.48,22.6,0,Monday
2024-01-08 13:00:00,1047,0.64,21.0,0,Monday
2024-01-08 13:00:00,1048,,23.2,0,Monday
2024-01-08 13:00:00,1049,0.45,25.2,0,Monday
2024-01-08 13:00:00,1050,0.58,28.2,0,Monday
2024-01-08 14:00:00,1001,0.18,26.7,0,Monday
2024-01-08 14:00:00,1002,0.21,22.2,0,Monday
2024-01-08 14:00:00,1003,0.24,20.3,0,Monday
2024-01-08 14:00:00,1004,0.21,25.0,0,Monday
2024-01-08 14:00:00,1005,0.13,26.4,0,Monday
2024-01-08 14:00:00,1006,0.28,25.7,0,Monday
2024-01-08 14:00:00,1007,0.27,25.4,0,Monday
2024-01-08 14:00:00,1008,0.38,23.4,0,Monday
2024-01-08 14:00:00,1009,0.3,24.2,0,Monday
2024-01-08 14:00:00,1010,0.17,26.2,0,Monday
2024-01-08 14:00:00,1011,0.38,22.0,0,Monday
2024-01-08 14:00:00,1012,0.35,25.2,0,Monday
2024-01-08 14:00:00,1013,0.2,24.1,0,Monday
2024-01-08 14:00:00,1014,0.18,22.9,0,Monday
2024-01-08 14:00:00,1015,0.34,23.5,0,Monday
2024-01-08 14:00:00,1016,0.21,22.0,0,Monday
2024-01-08 14:00:00,1017,0.65,29.0,0,Monday
2024-01-08 14:00:00,1018,0.37,24.2,0,Monday
2024-01-08 14:00:00,1019,0.33,23.3,0,Monday
2024-01-08 14:00:00,1020,0.62,27.0,0,Monday
2024-01-08 14:00:00,1021,0.49,22.8,0,Monday
2024-01-08 14:00:00,1022,0.3,24.5,0,Monday
2024-01-08 14:00:00,1023,0.5,22.7,0,Monday
2024-01-08 14:00:00,1024,0.37,24.9,0,Monday
2024-01-08 14:00:00,1025,,22.6,0,Monday
2024-01-08 14:00:00,1026,0.16,23.4,0,Monday
2024-01-08 14:00:00,1027,0.29,23.0,0,Monday
2024-01-08 14:00:00,1028,0.34,23.7,0,Monday
2024-01-08 14:00:00,1029,0.36,26.6,0,Monday
2024-01-08 14:00:00,1030,0.46,19.1,0,Monday
2024-01-08 14:00:00,1031,0.37,26.4,0,Monday
2024-01-08 14:00:00,1032,0.22,27.2,0,Monday
2024-01-08 14:00:00,1033,0.37,25.5,0,Monday
2024-01-08 14:00:00,1034,0.39,25.6,0,Monday
2024-01-08 14:00:00,1035,0.54,26.0,0,Monday
2024-01-08 14:00:00,1036,0.25,22.6,0,Monday
2024-01-08 14:00:00,1037,0.36,24.4,0,Monday
2024-01-08 14:00:00,1038,,22.2,0,Monday
2024-01-08 14:00:00,1039,0.31,26.0,0,Monday
2024-01-08 14:00:00,1040,0.25,22.1,0,Monday
2024-01-08 14:00:00,1041,0.29,25.9,0,Monday
2024-01-08 14:00:00,1042,0.53,24.5,0,Monday
2024-01-08 14:00:00,1043,0.42,24.7,0,Monday
2024-01-08 14:00:00,1044,,23.7,0,Monday
2024-01-08 14:00:00,1045,0.26,23.4,0,Monday
2024-01-08 14:00:00,1046,0.5,24.8,0,Monday
2024-01-08 14:00:00,1047,0.26,22.2,0,Monday
2024-01-08 14:00:00,1048,0.26,25.7,0,Monday
2024-01-08 14:00:00,1049,0.54,23.4,0,Monday
2024-01-08 14:00:00,1050,0.3,26.9,0,Monday
2024-01-08 15:00:00,1001,0.5,23.1,0,Monday
2024-01-08 15:00:00,1002,0.19,23.6,0,Monday
2024-01-08 15:00:00,1003,0.28,17.8,0,Monday
2024-01-08 15:00:00,1004,0.33,19.8,0,Monday
2024-01-08 15:00:00,1005,,21.7,0,Monday
2024-01-08 15:00:00,1006,0.2,22.7,0,Monday
2024-01-08 15:00:00,1007,0.33,21.3,0,Monday
2024-01-08 15:00:00,1008,0.4,22.4,0,Monday
2024-01-08 15:00:00,1009,0.26,21.5,0,Monday
2024-01-08 15:00:00,1010,0.19,24.9,0,Monday
2024-01-08 15:00:00,1011,0.32,24.4,0,Monday
2024-01-08 15:00:00,1012,0.15,18.4,0,Monday
2024-01-08 15:00:00,1013,0.35,23.5,0,Monday
2024-01-08 15:00:00,1014,0.38,22.6,0,Monday
2024-01-08 15:00:00,1015,0.27,22.0,0,Monday
2024-01-08 15:00:00,1016,0.2,21.9,0,Monday
2024-01-08 15:00:00,1017,0.46,22.8,0,Monday
2024-01-08 15:00:00,1018,0.34,22.5,0,Monday
2024-01-08 15:00:00,1019,0.24,20.9,0,Monday
2024-01-08 15:00:00,1020,0.2,23.4,0,Monday
2024-01-08 15:00:00,1021,0.26,23.0,0,Monday
2024-01-08 15:00:00,1022,0.29,20.3,0,Monday
2024-01-08 15:00:00,1023,0.22,20.2,0,Monday
2024-01-08 15:00:00,1024,0.36,22.9,0,Monday
2024-01-08 15:00:00,1025,0.16,22.0,0,Monday
2024-01-08 15:00:00,1026,0.36,24.9,0,Monday
2024-01-08 15:00:00,1027,0.27,22.9,0,Monday
2024-01-08 15:00:00,1028,0.24,24.0,0,Monday
2024-01-08 15:00:00,1029,0.32,20.3,0,Monday
2024-01-08 15:00:00,1030,0.26,20.8,0,Monday
2024-01-08 15:00:00,1031,0.21,22.0,0,Monday
2024-01-08 15:00:00,1032,0.36,20.0,0,Monday
2024-01-08 15:00:00,1033,0.46,22.2,0,Monday
2024-01-08 15:00:00,1034,0.1,23.2,0,Monday
2024-01-08 15:00:00,1035,0.21,24.5,0,Monday
2024-01-08 15:00:00,1036,0.3,22.6,0,Monday
2024-01-08 15:00:00,1037,0.4,20.2,0,Monday
2024-01-08 15:00:00,1038,0.41,21.6,0,Monday
2024-01-08 15:00:00,1039,0.34,22.6,0,Monday
2024-01-08 15:00:00,1040,0.29,21.1,0,Monday
2024-01-08 15:00:00,1041,0.45,18.5,0,Monday
2024-01-08 15:00:00,1042,0.69,23.4,0,Monday
2024-01-08 15:00:00,1043,0.4,23.6,0,Monday
2024-01-08 15:00:00,1044,0.62,22.6,0,Monday
2024-01-08 15:00:00,1045,0.32,20.3,0,Monday
2024-01-08 15:00:00,1046,0.17,21.5,0,Monday
2024-01-08 15:00:00,1047,,27.0,0,Monday
2024-01-08 15:00:00,1048,0.34,19.5,0,Monday
2024-01-08 15:00:00,1049,0.53,19.7,0,Monday
2024-01-08 15:00:00,1050,0.16,24.7,0,Monday
2024-01-08 16:00:00,1001,0.27,21.8,0,Monday
2024-01-08 16:00:00,1002,0.26,18.4,0,Monday
2024-01-08 16:00:00,1003,0.28,17.2,0,Monday
2024-01-08 16:00:00,1004,0.27,19.4,0,Monday
2024-01-08 16:00:00,1005,0.32,20.0,0,Monday
2024-01-08 16:00:00,1006,0.3,19.0,0,Monday
2024-01-08 16:00:00,1007,0.33,21.6,0,Monday
2024-01-08 16:00:00,1008,0.12,18.1,0,Monday
2024-01-08 16:00:00,1009,0.25,21.5,0,Monday
2024-01-08 16:00:00,1010,0.37,21.3,0,Monday
2024-01-08 16:00:00,1011,0.21,20.2,0,Monday
2024-01-08 16:00:00,1012,0.18,22.7,0,Monday
2024-01-08 16:00:00,1013,0.41,18.8,0,Monday
2024-01-08 16:00:00,1014,0.27,21.3,0,Monday
2024-01-08 16:00:00,1015,0.16,19.1,0,Monday
2024-01-08 16:00:00,1016,0.23,19.3,0,Monday
2024-01-08 16:00:00,1017,0.43,16.2,0,Monday
2024-01-08 16:00:00,1018,0.32,18.4,0,Monday
2024-01-08 16:00:00,1019,0.58,14.7,0,Monday
2024-01-08 16:00:00,1020,0.49,18.1,0,Monday
2024-01-08 16:00:00,1021,,23.3,0,Monday
2024-01-08 16:00:00,1022,0.25,19.3,0,Monday
2024-01-08 16:00:00,1023,0.35,23.0,0,Monday
2024-01-08 16:00:00,1024,0.41,19.3,0,Monday
2024-01-08 16:00:00,1025,0.38,19.0,0,Monday
2024-01-08 16:00:00,1026,0.27,17.3,0,Monday
2024-01-08 16:00:00,1027,0.19,22.9,0,Monday
2024-01-08 16:00:00,1028,0.36,21.0,0,Monday
2024-01-08 16:00:00,1029,0.4,20.4,0,Monday
2024-01-08 16:00:00,1030,0.4,18.0,0,Monday
2024-01-08 16:00:00,1031,0.27,20.5,0,Monday
2024-01-08 16:00:00,1032,0.44,21.3,0,Monday
